9/17/2050	1 59486.813
9/18/2050	1 62339.465
9/19/2050	1 64134.829
9/20/2050	1 67121.393
9/21/2050	1 66764.812
9/22/2050	1 65771.366
9/23/2050	1 64435.354
9/24/2050	1 61159.165
9/25/2050	1 63877.903
9/26/2050	1 62288.080
9/27/2050	1 59036.804
9/28/2050	1 56528.277
9/29/2050	1 55165.794
9/30/2050	1 52934.435
10/01/2050	1 30006.668
10/02/2050	1 29283.426
10/03/2050	1 28098.964
10/04/2050	1 26808.701
10/05/2050	1 25391.974
10/06/2050	1 24572.852
10/07/2050	1 22922.208
10/08/2050	1 24635.670
10/09/2050	1 23829.773
10/10/2050	1 22618.033
10/11/2050	1 20977.308
10/12/2050	1 19900.298
10/13/2050	1 19125.810
10/14/2050	1 18582.759
10/15/2050	1 17809.097
10/16/2050	1 17079.244
10/17/2050	1 16213.833
10/18/2050	1 15641.853
10/19/2050	1 15347.597
10/20/2050	1 14911.999
10/21/2050	1 14578.068
10/22/2050	1 14060.640
10/23/2050	1 13529.988
10/24/2050	1 12876.178
10/25/2050	1 11238.759
10/26/2050	1 11718.991
10/27/2050	1 13621.736
10/28/2050	1 13553.132
10/29/2050	1 12699.293
10/30/2050	1 11556.985
10/31/2050	1 10853.581
11/01/2050	1 14295.074
11/02/2050	1 13797.109
11/03/2050	1 13394.186
11/04/2050	1 12942.136
11/05/2050	1 12469.604
11/06/2050	1 11979.403
11/07/2050	1 11446.768
11/08/2050	1 10824.312
11/09/2050	1 10646.276
11/10/2050	1 10570.377
11/11/2050	1 10344.552
11/12/2050	1 10071.876
11/13/2050	1 9851.674
11/14/2050	1 9730.396
11/15/2050	1 9538.170
11/16/2050	1 9442.727
11/17/2050	1 9324.126
11/18/2050	1 9159.476
11/19/2050	1 8006.125
11/20/2050	1 8483.074
11/21/2050	1 9130.294
11/22/2050	1 10419.515
11/23/2050	1 9900.400
11/24/2050	1 9418.900
11/25/2050	1 8996.299
11/26/2050	1 8903.801
11/27/2050	1 8788.814
11/28/2050	1 8403.828
11/29/2050	1 8181.618
11/30/2050	1 7918.981
12/01/2050	1 7716.768
12/02/2050	1 6745.497
12/03/2050	1 6761.835
12/04/2050	1 7127.530
12/05/2050	1 7504.881
12/06/2050	1 8735.356
12/07/2050	1 8538.114
12/08/2050	1 8304.511
12/09/2050	1 7922.777
12/10/2050	1 7495.318
12/11/2050	1 7115.875
12/12/2050	1 6816.325
12/13/2050	1 6574.653
12/14/2050	1 6354.299
12/15/2050	1 6154.467
12/16/2050	1 5298.852
12/17/2050	1 6072.183
12/18/2050	1 5327.144
12/19/2050	1 5441.305
12/20/2050	1 6270.621
12/21/2050	1 6088.620
12/22/2050	1 5909.308
12/23/2050	1 5748.825
12/24/2050	1 5574.892
12/25/2050	1 5512.333
12/26/2050	1 5465.712
12/27/2050	1 4633.109
12/28/2050	1 5281.021
12/29/2050	1 5174.928
12/30/2050	1 4452.702
12/31/2050	1 5129.802
